loan_id,product_code,principal_inr,tenure_months,risk_premium_pct,moratorium_months,disbursal_date,first_due_date,maturity_date,branch_code,region,has_exception,attribution_status,root_cause
LN0000227,PL-FIX,262000.0,48,3.55,0,2021-01-06,2021-02-28,2025-01-31,BR035,West,False,No exception,
LN0000228,PL-FIX,787000.0,60,4.9,0,2021-01-06,2021-02-28,2026-01-31,BR025,South,False,No exception,
LN0000229,PL-FIX,361000.0,36,0.8,0,2021-01-06,2021-02-28,2024-01-31,BR032,North,False,No exception,
LN0000230,PL-FIX,1500000.0,36,4.75,0,2021-01-06,2021-02-28,2024-01-31,BR033,South,False,No exception,
LN0000231,PL-FIX,234000.0,24,4.9,0,2021-01-06,2021-02-28,2023-01-31,BR012,North,False,No exception,
LN0000232,PL-FIX,1148000.0,24,1.35,0,2021-01-06,2021-02-28,2023-01-31,BR035,West,False,No exception,
LN0000233,PL-FIX,638000.0,24,2.1,0,2021-01-06,2021-02-28,2023-01-31,BR020,North,False,No exception,
LN0000234,PL-FIX,173000.0,60,4.35,0,2021-01-06,2021-02-28,2026-01-31,BR034,East,False,No exception,
LN0000235,PL-FIX,296000.0,36,1.85,0,2021-01-06,2021-02-28,2024-01-31,BR021,South,False,No exception,
LN0000236,PL-FIX,353000.0,24,4.35,0,2021-01-06,2021-02-28,2023-01-31,BR038,East,False,No exception,
LN0000237,GL-FIX,142000.0,9,0.15,0,2021-01-07,2021-10-31,2021-10-31,BR030,East,False,No exception,
LN0000238,GL-FIX,536000.0,6,0.4,0,2021-01-07,2021-07-31,2021-07-31,BR029,South,False,No exception,
LN0000239,GL-FIX,39000.0,9,1.95,0,2021-01-07,2021-10-31,2021-10-31,BR029,South,False,No exception,
LN0000240,GL-FIX,21000.0,6,1.35,0,2021-01-07,2021-07-31,2021-07-31,BR032,North,False,No exception,
LN0000241,GL-FIX,46000.0,12,1.95,0,2021-01-07,2022-01-31,2022-01-31,BR034,East,False,No exception,
LN0000242,HL-FLT,5157000.0,180,0.5,0,2021-01-07,2021-02-28,2036-01-31,BR015,West,False,No exception,
LN0000243,HL-FLT,2517000.0,240,0.3,0,2021-01-07,2021-02-28,2041-01-31,BR028,North,False,No exception,
LN0000244,HL-FLT,1300000.0,180,0.5,0,2021-01-07,2021-02-28,2036-01-31,BR014,East,False,No exception,
LN0000245,HL-FLT,2207000.0,240,0.2,6,2021-01-07,2021-08-31,2041-07-31,BR017,South,True,Attributed,C-04
LN0000246,HL-FLT,2728000.0,240,0.45,0,2021-01-07,2021-02-28,2041-01-31,BR006,East,False,No exception,
LN0000247,HL-FLT,3579000.0,180,0.0,0,2021-01-07,2021-02-28,2036-01-31,BR012,North,False,No exception,
LN0000248,HL-FLT,3241000.0,300,0.4,0,2021-01-07,2021-02-28,2046-01-31,BR023,West,True,Attributed,C-07
LN0000249,HL-FLT,2720000.0,240,0.2,0,2021-01-07,2021-02-28,2041-01-31,BR031,West,False,No exception,
LN0000250,HL-FLT,4100000.0,180,0.15,0,2021-01-07,2021-02-28,2036-01-31,BR020,North,False,No exception,
LN0000251,HL-FLT,6355000.0,300,0.2,5,2021-01-07,2021-07-31,2046-06-30,BR007,West,False,No exception,
LN0000252,HL-FLT,2563000.0,300,0.15,0,2021-01-07,2021-02-28,2046-01-31,BR039,West,False,No exception,
LN0000253,HL-MCLR,1263000.0,240,0.0,0,2021-01-07,2021-02-28,2041-01-31,BR030,East,False,No exception,
LN0000254,HL-MCLR,5802000.0,180,0.35,0,2021-01-07,2021-02-28,2036-01-31,BR021,South,False,No exception,
LN0000255,HL-MCLR,6345000.0,180,0.25,0,2021-01-07,2021-02-28,2036-01-31,BR019,West,False,No exception,
LN0000256,HL-MCLR,1167000.0,180,0.45,0,2021-01-07,2021-02-28,2036-01-31,BR029,South,False,No exception,
LN0000257,MSME-FLT,1934000.0,120,0.5,0,2021-01-07,2021-02-28,2031-01-31,BR019,West,False,No exception,
LN0000258,MSME-FLT,3747000.0,60,1.15,0,2021-01-07,2021-02-28,2026-01-31,BR017,South,False,No exception,
LN0000259,MSME-FLT,1751000.0,60,1.0,0,2021-01-07,2021-02-28,2026-01-31,BR009,South,False,No exception,
LN0000260,MSME-FLT,4907000.0,84,0.9,5,2021-01-07,2021-07-31,2028-06-30,BR003,West,False,No exception,
LN0000261,MSME-FLT,5031000.0,84,1.3,0,2021-01-07,2021-02-28,2028-01-31,BR016,North,False,No exception,
LN0000262,PL-FIX,513000.0,48,0.75,0,2021-01-07,2021-02-28,2025-01-31,BR008,North,False,No exception,
LN0000263,PL-FIX,158000.0,48,4.8,0,2021-01-07,2021-02-28,2025-01-31,BR023,West,False,No exception,
LN0000264,PL-FIX,418000.0,48,4.9,0,2021-01-07,2021-02-28,2025-01-31,BR025,South,False,No exception,
LN0000265,PL-FIX,354000.0,12,2.95,0,2021-01-07,2021-02-28,2022-01-31,BR037,South,False,No exception,
LN0000266,PL-FIX,414000.0,24,2.65,0,2021-01-07,2021-02-28,2023-01-31,BR038,East,False,No exception,
LN0000267,PL-FIX,381000.0,60,3.95,0,2021-01-07,2021-02-28,2026-01-31,BR020,North,False,No exception,
LN0000268,PL-FIX,350000.0,24,0.35,0,2021-01-07,2021-02-28,2023-01-31,BR010,East,False,No exception,
LN0000269,PL-FIX,1414000.0,36,3.85,0,2021-01-07,2021-02-28,2024-01-31,BR001,South,False,No exception,
LN0000270,GL-FIX,63000.0,6,1.75,0,2021-01-08,2021-07-31,2021-07-31,BR022,East,False,No exception,
LN0000271,GL-FIX,106000.0,6,2.05,0,2021-01-08,2021-07-31,2021-07-31,BR003,West,True,Attributed,C-01
LN0000272,GL-FIX,157000.0,9,2.0,0,2021-01-08,2021-10-31,2021-10-31,BR025,South,False,No exception,
LN0000273,GL-FIX,192000.0,12,1.8,0,2021-01-08,2022-01-31,2022-01-31,BR010,East,False,No exception,
LN0000274,HL-FLT,3070000.0,240,0.15,6,2021-01-08,2021-08-31,2041-07-31,BR023,West,False,No exception,
LN0000275,HL-FLT,1316000.0,180,0.65,0,2021-01-08,2021-02-28,2036-01-31,BR036,North,False,No exception,
LN0000276,HL-FLT,2001000.0,180,0.05,0,2021-01-08,2021-02-28,2036-01-31,BR030,East,False,No exception,
LN0000277,HL-FLT,4554000.0,180,0.7,0,2021-01-08,2021-02-28,2036-01-31,BR040,North,False,No exception,
LN0000278,HL-FLT,1495000.0,300,0.0,0,2021-01-08,2021-02-28,2046-01-31,BR015,West,False,No exception,
LN0000279,HL-FLT,1909000.0,180,0.3,0,2021-01-08,2021-02-28,2036-01-31,BR019,West,False,No exception,
LN0000280,HL-FLT,2547000.0,240,0.6,0,2021-01-08,2021-02-28,2041-01-31,BR006,East,False,No exception,
LN0000281,HL-FLT,3962000.0,240,0.6,0,2021-01-08,2021-02-28,2041-01-31,BR002,East,False,No exception,
LN0000282,HL-FLT,1504000.0,180,0.05,0,2021-01-08,2021-02-28,2036-01-31,BR037,South,False,No exception,
LN0000283,HL-FLT,7390000.0,180,0.25,0,2021-01-08,2021-02-28,2036-01-31,BR028,North,False,No exception,
LN0000284,HL-FLT,2040000.0,180,0.55,0,2021-01-08,2021-02-28,2036-01-31,BR012,North,False,No exception,
LN0000285,HL-FLT,1526000.0,300,0.1,0,2021-01-08,2021-02-28,2046-01-31,BR006,East,False,No exception,
LN0000286,HL-MCLR,2289000.0,240,0.35,0,2021-01-08,2021-02-28,2041-01-31,BR007,West,False,No exception,
LN0000287,HL-MCLR,1006000.0,240,0.35,0,2021-01-08,2021-02-28,2041-01-31,BR002,East,False,No exception,
LN0000288,HL-MCLR,3384000.0,180,0.2,0,2021-01-08,2021-02-28,2036-01-31,BR033,South,False,No exception,
LN0000289,HL-MCLR,2899000.0,180,0.3,0,2021-01-08,2021-02-28,2036-01-31,BR035,West,False,No exception,
LN0000290,HL-MCLR,3255000.0,180,0.05,0,2021-01-08,2021-02-28,2036-01-31,BR034,East,False,No exception,
LN0000291,HL-MCLR,2533000.0,180,0.05,0,2021-01-08,2021-02-28,2036-01-31,BR026,East,False,No exception,
LN0000292,HL-MCLR,4497000.0,180,0.25,5,2021-01-08,2021-07-31,2036-06-30,BR002,East,True,Attributed,C-04
LN0000293,MSME-FLT,2009000.0,36,1.0,6,2021-01-08,2021-08-31,2024-07-31,BR027,West,False,No exception,
LN0000294,MSME-FLT,8675000.0,60,1.4,0,2021-01-08,2021-02-28,2026-01-31,BR024,North,False,No exception,
LN0000295,MSME-FLT,4103000.0,120,0.25,0,2021-01-08,2021-02-28,2031-01-31,BR038,East,False,No exception,
LN0000296,MSME-FLT,725000.0,36,0.15,0,2021-01-08,2021-02-28,2024-01-31,BR030,East,False,No exception,
LN0000297,PL-FIX,275000.0,24,2.4,0,2021-01-08,2021-02-28,2023-01-31,BR008,North,False,No exception,
LN0000298,PL-FIX,223000.0,36,1.8,0,2021-01-08,2021-02-28,2024-01-31,BR013,South,False,No exception,
LN0000299,PL-FIX,251000.0,60,4.25,0,2021-01-08,2021-02-28,2026-01-31,BR030,East,False,No exception,
LN0000300,PL-FIX,492000.0,12,3.8,0,2021-01-08,2021-02-28,2022-01-31,BR032,North,False,No exception,
LN0000301,PL-FIX,298000.0,36,1.85,0,2021-01-08,2021-02-28,2024-01-31,BR031,West,False,No exception,
LN0000302,PL-FIX,380000.0,24,4.8,0,2021-01-08,2021-02-28,2023-01-31,BR037,South,False,No exception,
LN0000303,PL-FIX,84000.0,12,0.3,0,2021-01-08,2021-02-28,2022-01-31,BR014,East,False,No exception,
LN0000304,PL-FIX,1982000.0,12,0.45,0,2021-01-08,2021-02-28,2022-01-31,BR033,South,False,No exception,
LN0000305,PL-FIX,434000.0,36,4.65,0,2021-01-08,2021-02-28,2024-01-31,BR020,North,False,No exception,
LN0000306,PL-FIX,784000.0,60,4.9,0,2021-01-08,2021-02-28,2026-01-31,BR034,East,False,No exception,
LN0000307,PL-FIX,170000.0,60,1.9,0,2021-01-08,2021-02-28,2026-01-31,BR018,East,False,No exception,
LN0000308,PL-FIX,176000.0,24,4.9,0,2021-01-08,2021-02-28,2023-01-31,BR037,South,False,No exception,
LN0000309,PL-FIX,424000.0,12,3.7,0,2021-01-08,2021-02-28,2022-01-31,BR036,North,False,No exception,
LN0000310,GL-FIX,108000.0,6,0.4,0,2021-01-09,2021-07-31,2021-07-31,BR033,South,False,No exception,
LN0000311,GL-FIX,326000.0,12,1.75,0,2021-01-09,2022-01-31,2022-01-31,BR030,East,False,No exception,
LN0000312,GL-FIX,863000.0,12,0.5,0,2021-01-09,2022-01-31,2022-01-31,BR017,South,False,No exception,
LN0000313,GL-FIX,43000.0,9,1.85,0,2021-01-09,2021-10-31,2021-10-31,BR029,South,False,No exception,
LN0000314,GL-FIX,160000.0,12,0.3,0,2021-01-09,2022-01-31,2022-01-31,BR012,North,False,No exception,
LN0000315,GL-FIX,114000.0,6,0.25,0,2021-01-09,2021-07-31,2021-07-31,BR035,West,False,No exception,
LN0000316,GL-FIX,242000.0,9,1.25,0,2021-01-09,2021-10-31,2021-10-31,BR038,East,True,Attributed,C-08
LN0000317,GL-FIX,198000.0,9,1.9,0,2021-01-09,2021-10-31,2021-10-31,BR031,West,False,No exception,
LN0000318,GL-FIX,98000.0,6,1.8,0,2021-01-09,2021-07-31,2021-07-31,BR004,North,False,No exception,
LN0000319,GL-FIX,528000.0,9,1.05,0,2021-01-09,2021-10-31,2021-10-31,BR015,West,False,No exception,
LN0000320,GL-FIX,71000.0,12,0.35,0,2021-01-09,2022-01-31,2022-01-31,BR007,West,False,No exception,
LN0000321,GL-FIX,254000.0,9,2.45,0,2021-01-09,2021-10-31,2021-10-31,BR023,West,False,No exception,
LN0000322,HL-FLT,2670000.0,240,0.5,0,2021-01-09,2021-02-28,2041-01-31,BR021,South,False,No exception,
LN0000323,HL-FLT,4755000.0,180,0.15,0,2021-01-09,2021-02-28,2036-01-31,BR030,East,False,No exception,
LN0000324,HL-FLT,5435000.0,300,0.1,0,2021-01-09,2021-02-28,2046-01-31,BR001,South,False,No exception,
LN0000325,HL-FLT,1568000.0,300,0.25,0,2021-01-09,2021-02-28,2046-01-31,BR030,East,False,No exception,
LN0000326,HL-FLT,4066000.0,180,0.05,0,2021-01-09,2021-02-28,2036-01-31,BR005,South,False,No exception,
LN0000327,HL-FLT,5861000.0,240,0.35,0,2021-01-09,2021-02-28,2041-01-31,BR014,East,False,No exception,
LN0000328,HL-FLT,3153000.0,240,0.05,0,2021-01-09,2021-02-28,2041-01-31,BR033,South,False,No exception,
LN0000329,HL-FLT,4178000.0,240,0.15,0,2021-01-09,2021-02-28,2041-01-31,BR015,West,False,No exception,
LN0000330,HL-FLT,3483000.0,300,0.0,0,2021-01-09,2021-02-28,2046-01-31,BR023,West,False,No exception,
LN0000331,HL-FLT,4023000.0,240,0.25,0,2021-01-09,2021-02-28,2041-01-31,BR017,South,False,No exception,
LN0000332,HL-FLT,6918000.0,240,0.35,0,2021-01-09,2021-02-28,2041-01-31,BR006,East,False,No exception,
LN0000333,HL-FLT,5030000.0,300,0.35,0,2021-01-09,2021-02-28,2046-01-31,BR027,West,False,No exception,
LN0000334,HL-FLT,7843000.0,300,0.25,4,2021-01-09,2021-06-30,2046-05-31,BR039,West,False,No exception,
LN0000335,HL-FLT,2850000.0,240,0.55,6,2021-01-09,2021-08-31,2041-07-31,BR018,East,False,No exception,
LN0000336,HL-FLT,4836000.0,300,0.1,0,2021-01-09,2021-02-28,2046-01-31,BR017,South,False,No exception,
LN0000337,HL-FLT,3781000.0,180,0.6,0,2021-01-09,2021-02-28,2036-01-31,BR025,South,False,No exception,
LN0000338,HL-FLT,2448000.0,180,0.05,0,2021-01-09,2021-02-28,2036-01-31,BR026,East,False,No exception,
LN0000339,HL-FLT,3707000.0,180,0.35,0,2021-01-09,2021-02-28,2036-01-31,BR038,East,False,No exception,
LN0000340,HL-MCLR,2343000.0,240,0.1,0,2021-01-09,2021-02-28,2041-01-31,BR023,West,False,No exception,
LN0000341,HL-MCLR,860000.0,180,0.25,0,2021-01-09,2021-02-28,2036-01-31,BR037,South,False,No exception,
LN0000342,HL-MCLR,4195000.0,180,0.25,0,2021-01-09,2021-02-28,2036-01-31,BR020,North,False,No exception,
LN0000343,HL-MCLR,1552000.0,180,0.4,0,2021-01-09,2021-02-28,2036-01-31,BR035,West,False,No exception,
LN0000344,HL-MCLR,4897000.0,180,0.2,0,2021-01-09,2021-02-28,2036-01-31,BR004,North,False,No exception,
LN0000345,HL-MCLR,3735000.0,240,0.1,0,2021-01-09,2021-02-28,2041-01-31,BR019,West,False,No exception,
LN0000346,MSME-FLT,7295000.0,36,0.5,6,2021-01-09,2021-08-31,2024-07-31,BR040,North,False,No exception,
LN0000347,MSME-FLT,2080000.0,36,0.25,0,2021-01-09,2021-02-28,2024-01-31,BR038,East,False,No exception,
LN0000348,MSME-FLT,4158000.0,120,0.1,0,2021-01-09,2021-02-28,2031-01-31,BR012,North,False,No exception,
LN0000349,MSME-FLT,3719000.0,84,0.3,0,2021-01-09,2021-02-28,2028-01-31,BR022,East,False,No exception,
LN0000350,MSME-FLT,1651000.0,60,1.15,0,2021-01-09,2021-02-28,2026-01-31,BR008,North,False,No exception,
LN0000351,PL-FIX,456000.0,12,0.65,0,2021-01-09,2021-02-28,2022-01-31,BR007,West,False,No exception,
LN0000352,PL-FIX,264000.0,60,0.45,0,2021-01-09,2021-02-28,2026-01-31,BR038,East,False,No exception,
LN0000353,PL-FIX,606000.0,24,2.45,0,2021-01-09,2021-02-28,2023-01-31,BR021,South,False,No exception,
LN0000354,PL-FIX,538000.0,48,2.65,0,2021-01-09,2021-02-28,2025-01-31,BR013,South,False,No exception,
LN0000355,PL-FIX,203000.0,36,3.75,0,2021-01-09,2021-02-28,2024-01-31,BR024,North,False,No exception,
LN0000356,PL-FIX,634000.0,48,0.25,0,2021-01-09,2021-02-28,2025-01-31,BR004,North,False,No exception,
LN0000357,PL-FIX,444000.0,60,4.0,0,2021-01-09,2021-02-28,2026-01-31,BR037,South,False,No exception,
LN0000358,GL-FIX,98000.0,9,2.1,0,2021-01-10,2021-10-31,2021-10-31,BR009,South,False,No exception,
LN0000359,GL-FIX,176000.0,6,1.5,0,2021-01-10,2021-07-31,2021-07-31,BR007,West,False,No exception,
LN0000360,GL-FIX,167000.0,6,2.05,0,2021-01-10,2021-07-31,2021-07-31,BR031,West,False,No exception,
LN0000361,GL-FIX,414000.0,9,0.75,0,2021-01-10,2021-10-31,2021-10-31,BR019,West,False,No exception,
LN0000362,GL-FIX,124000.0,12,1.6,0,2021-01-10,2022-01-31,2022-01-31,BR023,West,False,No exception,
LN0000363,GL-FIX,36000.0,6,0.45,0,2021-01-10,2021-07-31,2021-07-31,BR017,South,False,No exception,
LN0000364,GL-FIX,57000.0,9,0.45,0,2021-01-10,2021-10-31,2021-10-31,BR034,East,False,No exception,
LN0000365,GL-FIX,73000.0,9,0.6,0,2021-01-10,2021-10-31,2021-10-31,BR027,West,False,No exception,
LN0000366,GL-FIX,176000.0,12,1.8,0,2021-01-10,2022-01-31,2022-01-31,BR021,South,False,No exception,
LN0000367,GL-FIX,174000.0,9,1.05,0,2021-01-10,2021-10-31,2021-10-31,BR016,North,False,No exception,
LN0000368,HL-FLT,4170000.0,300,0.25,0,2021-01-10,2021-02-28,2046-01-31,BR032,North,False,No exception,
LN0000369,HL-FLT,2876000.0,300,0.2,0,2021-01-10,2021-02-28,2046-01-31,BR039,West,False,No exception,
LN0000370,HL-FLT,2640000.0,300,0.15,0,2021-01-10,2021-02-28,2046-01-31,BR037,South,False,No exception,
LN0000371,HL-FLT,2149000.0,180,0.7,0,2021-01-10,2021-02-28,2036-01-31,BR003,West,False,No exception,
LN0000372,HL-FLT,2306000.0,300,0.15,0,2021-01-10,2021-02-28,2046-01-31,BR030,East,False,No exception,
LN0000373,HL-FLT,3817000.0,300,0.3,0,2021-01-10,2021-02-28,2046-01-31,BR017,South,False,No exception,
LN0000374,HL-FLT,4213000.0,240,0.05,0,2021-01-10,2021-02-28,2041-01-31,BR034,East,False,No exception,
LN0000375,HL-FLT,6537000.0,180,0.1,0,2021-01-10,2021-02-28,2036-01-31,BR023,West,False,No exception,
LN0000376,HL-FLT,1871000.0,300,0.0,0,2021-01-10,2021-02-28,2046-01-31,BR009,South,False,No exception,
LN0000377,HL-FLT,9323000.0,240,0.2,0,2021-01-10,2021-02-28,2041-01-31,BR012,North,False,No exception,
LN0000378,HL-FLT,7721000.0,240,0.05,0,2021-01-10,2021-02-28,2041-01-31,BR013,South,False,No exception,
LN0000379,HL-FLT,2919000.0,240,0.6,0,2021-01-10,2021-02-28,2041-01-31,BR033,South,False,No exception,
LN0000380,HL-FLT,4683000.0,180,0.1,0,2021-01-10,2021-02-28,2036-01-31,BR002,East,False,No exception,
LN0000381,HL-FLT,7937000.0,180,0.6,0,2021-01-10,2021-02-28,2036-01-31,BR005,South,False,No exception,
LN0000382,HL-MCLR,3631000.0,180,0.1,0,2021-01-10,2021-02-28,2036-01-31,BR016,North,False,No exception,
LN0000383,HL-MCLR,929000.0,240,0.4,0,2021-01-10,2021-02-28,2041-01-31,BR017,South,False,No exception,
LN0000384,HL-MCLR,4528000.0,180,0.35,0,2021-01-10,2021-02-28,2036-01-31,BR027,West,True,Attributed,C-02
LN0000385,MSME-FLT,1450000.0,36,0.6,0,2021-01-10,2021-02-28,2024-01-31,BR004,North,False,No exception,
LN0000386,MSME-FLT,1311000.0,120,0.1,0,2021-01-10,2021-02-28,2031-01-31,BR036,North,False,No exception,
LN0000387,MSME-FLT,506000.0,36,0.7,0,2021-01-10,2021-02-28,2024-01-31,BR006,East,True,Attributed,C-08
LN0000388,MSME-FLT,810000.0,84,0.2,0,2021-01-10,2021-02-28,2028-01-31,BR039,West,False,No exception,
LN0000389,MSME-FLT,1710000.0,60,0.95,0,2021-01-10,2021-02-28,2026-01-31,BR019,West,False,No exception,
LN0000390,MSME-FLT,3795000.0,84,0.75,0,2021-01-10,2021-02-28,2028-01-31,BR002,East,False,No exception,
LN0000391,MSME-FLT,2749000.0,84,0.7,0,2021-01-10,2021-02-28,2028-01-31,BR001,South,False,No exception,
LN0000392,MSME-FLT,2962000.0,84,0.75,0,2021-01-10,2021-02-28,2028-01-31,BR022,East,False,No exception,
LN0000393,PL-FIX,957000.0,60,4.7,0,2021-01-10,2021-02-28,2026-01-31,BR012,North,False,No exception,
LN0000394,PL-FIX,391000.0,48,4.4,0,2021-01-10,2021-02-28,2025-01-31,BR021,South,False,No exception,
LN0000395,PL-FIX,318000.0,60,3.05,0,2021-01-10,2021-02-28,2026-01-31,BR020,North,False,No exception,
LN0000396,PL-FIX,158000.0,60,2.5,0,2021-01-10,2021-02-28,2026-01-31,BR009,South,False,No exception,
LN0000397,PL-FIX,612000.0,60,2.0,0,2021-01-10,2021-02-28,2026-01-31,BR014,East,False,No exception,
LN0000398,PL-FIX,1082000.0,60,3.55,0,2021-01-10,2021-02-28,2026-01-31,BR038,East,False,No exception,
LN0000399,PL-FIX,796000.0,12,3.5,0,2021-01-10,2021-02-28,2022-01-31,BR024,North,False,No exception,
LN0000400,PL-FIX,787000.0,36,0.15,0,2021-01-10,2021-02-28,2024-01-31,BR025,South,False,No exception,
LN0000401,PL-FIX,1351000.0,48,3.15,0,2021-01-10,2021-02-28,2025-01-31,BR011,West,False,No exception,
LN0000402,PL-FIX,853000.0,36,0.55,0,2021-01-10,2021-02-28,2024-01-31,BR036,North,False,No exception,
LN0000403,PL-FIX,465000.0,36,4.4,0,2021-01-10,2021-02-28,2024-01-31,BR039,West,False,No exception,
LN0000404,GL-FIX,182000.0,12,0.5,0,2021-01-11,2022-01-31,2022-01-31,BR024,North,False,No exception,
LN0000405,GL-FIX,1001000.0,6,2.1,0,2021-01-11,2021-07-31,2021-07-31,BR002,East,False,No exception,
LN0000406,GL-FIX,307000.0,6,1.4,0,2021-01-11,2021-07-31,2021-07-31,BR039,West,False,No exception,
LN0000407,GL-FIX,266000.0,6,0.55,0,2021-01-11,2021-07-31,2021-07-31,BR018,East,False,No exception,
LN0000408,GL-FIX,136000.0,9,1.5,0,2021-01-11,2021-10-31,2021-10-31,BR006,East,False,No exception,
LN0000409,HL-FLT,3132000.0,240,0.5,0,2021-01-11,2021-02-28,2041-01-31,BR005,South,False,No exception,
LN0000410,HL-FLT,868000.0,300,0.65,0,2021-01-11,2021-02-28,2046-01-31,BR012,North,False,No exception,
LN0000411,HL-FLT,3761000.0,240,0.65,0,2021-01-11,2021-02-28,2041-01-31,BR016,North,False,No exception,
LN0000412,HL-FLT,5438000.0,180,0.4,0,2021-01-11,2021-02-28,2036-01-31,BR001,South,False,No exception,
LN0000413,HL-FLT,7588000.0,240,0.15,0,2021-01-11,2021-02-28,2041-01-31,BR031,West,False,No exception,
LN0000414,HL-FLT,6408000.0,300,0.15,0,2021-01-11,2021-02-28,2046-01-31,BR021,South,False,No exception,
LN0000415,HL-FLT,3247000.0,240,0.2,0,2021-01-11,2021-02-28,2041-01-31,BR028,North,False,No exception,
LN0000416,HL-FLT,1899000.0,240,0.1,0,2021-01-11,2021-02-28,2041-01-31,BR010,East,False,No exception,
LN0000417,HL-FLT,5507000.0,240,0.05,0,2021-01-11,2021-02-28,2041-01-31,BR004,North,False,No exception,
LN0000418,HL-FLT,4833000.0,240,0.65,0,2021-01-11,2021-02-28,2041-01-31,BR015,West,False,No exception,
LN0000419,HL-FLT,2322000.0,240,0.15,0,2021-01-11,2021-02-28,2041-01-31,BR028,North,True,Attributed,C-06
LN0000420,HL-FLT,2107000.0,300,0.2,0,2021-01-11,2021-02-28,2046-01-31,BR006,East,False,No exception,
LN0000421,HL-FLT,7834000.0,240,0.55,0,2021-01-11,2021-02-28,2041-01-31,BR012,North,False,No exception,
LN0000422,HL-FLT,3295000.0,240,0.25,0,2021-01-11,2021-02-28,2041-01-31,BR027,West,False,No exception,
LN0000423,HL-MCLR,5925000.0,180,0.25,0,2021-01-11,2021-02-28,2036-01-31,BR010,East,False,No exception,
LN0000424,HL-MCLR,1818000.0,180,0.1,0,2021-01-11,2021-02-28,2036-01-31,BR018,East,False,No exception,
LN0000425,HL-MCLR,2554000.0,240,0.2,0,2021-01-11,2021-02-28,2041-01-31,BR032,North,False,No exception,
LN0000426,HL-MCLR,2991000.0,180,0.1,0,2021-01-11,2021-02-28,2036-01-31,BR018,East,False,No exception,
LN0000427,MSME-FLT,3917000.0,60,0.15,0,2021-01-11,2021-02-28,2026-01-31,BR012,North,False,No exception,
LN0000428,MSME-FLT,8899000.0,84,0.75,0,2021-01-11,2021-02-28,2028-01-31,BR001,South,True,Attributed,C-05
LN0000429,MSME-FLT,744000.0,36,1.05,0,2021-01-11,2021-02-28,2024-01-31,BR009,South,False,No exception,
LN0000430,MSME-FLT,1136000.0,60,1.2,0,2021-01-11,2021-02-28,2026-01-31,BR005,South,False,No exception,
LN0000431,MSME-FLT,1362000.0,84,0.3,3,2021-01-11,2021-05-31,2028-04-30,BR005,South,False,No exception,
LN0000432,MSME-FLT,831000.0,60,0.1,0,2021-01-11,2021-02-28,2026-01-31,BR036,North,False,No exception,
LN0000433,MSME-FLT,2948000.0,120,1.05,3,2021-01-11,2021-05-31,2031-04-30,BR038,East,False,No exception,
LN0000434,PL-FIX,839000.0,60,3.45,0,2021-01-11,2021-02-28,2026-01-31,BR016,North,False,No exception,
LN0000435,PL-FIX,712000.0,48,4.85,0,2021-01-11,2021-02-28,2025-01-31,BR026,East,False,No exception,
LN0000436,PL-FIX,340000.0,60,4.5,0,2021-01-11,2021-02-28,2026-01-31,BR010,East,False,No exception,
LN0000437,PL-FIX,561000.0,24,4.9,0,2021-01-11,2021-02-28,2023-01-31,BR006,East,False,No exception,
LN0000438,PL-FIX,223000.0,48,0.65,0,2021-01-11,2021-02-28,2025-01-31,BR031,West,False,No exception,
LN0000439,PL-FIX,304000.0,36,2.35,0,2021-01-11,2021-02-28,2024-01-31,BR021,South,False,No exception,
LN0000440,PL-FIX,392000.0,48,4.4,0,2021-01-11,2021-02-28,2025-01-31,BR036,North,False,No exception,
LN0000441,PL-FIX,492000.0,24,1.6,0,2021-01-11,2021-02-28,2023-01-31,BR015,West,False,No exception,
LN0000442,PL-FIX,313000.0,12,4.45,0,2021-01-11,2021-02-28,2022-01-31,BR021,South,False,No exception,
LN0000443,PL-FIX,666000.0,24,2.4,0,2021-01-11,2021-02-28,2023-01-31,BR022,East,False,No exception,
